faturamento_nf_numero;faturamento_data_faturamento;faturamento_empresa_codigo_fk;faturamento_produto_codigo_fk;faturamento_qtde_produto;faturamento_valor_total;faturamento_valor_desconto;faturamento_tabela_preco_item_codigo_fk;faturamento_tabela_venda_codigo_fk;faturamento_cfop_codigo_fk;produto;produto_nome;grupo;grupo_nome;subgrupo;subgrupo_nome;empresa;empresa_nome;cidade_nome;cidade_estado;cidade_ibge;AnoMês;DiaSemana;AnoMêsExtenso
00076795;2025-04-07;58;020.080106051228;5.000000;1545.000000;0.000000;030-020.080106051228;030;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;58;ORG SOCIAL DE LUTO A T LTDA ME          ;LIMEIRA                       ;SP;3526902;2025-04;Segunda-feira;2025-04 Abril
00076796;2025-04-07;880;020.080106051228;5.000000;1545.000000;0.000000;030-020.080106051228;030;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;880;G C DE FREITAS GONCALVES ME             ;MOGI MIRIM                    ;SP;3530805;2025-04;Segunda-feira;2025-04 Abril
00076799;2025-04-07;59;020.100106051228;5.000000;1880.000000;0.000000;030-020.100106051228;030;5.101     ;020.100106051228;I09884 URNA 020 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;59;ORGANIZACAO SOCIAL DE LUTO BOM PASTOR LT;LIMEIRA                       ;SP;3526902;2025-04;Segunda-feira;2025-04 Abril
00076795;2025-04-07;58;020.100106051228;3.000000;1128.000000;0.000000;030-020.100106051228;030;5.101     ;020.100106051228;I09884 URNA 020 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;58;ORG SOCIAL DE LUTO A T LTDA ME          ;LIMEIRA                       ;SP;3526902;2025-04;Segunda-feira;2025-04 Abril
00076796;2025-04-07;880;020.100106051228;1.000000;376.000000;0.000000;030-020.100106051228;030;5.101     ;020.100106051228;I09884 URNA 020 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;880;G C DE FREITAS GONCALVES ME             ;MOGI MIRIM                    ;SP;3530805;2025-04;Segunda-feira;2025-04 Abril
00076797;2025-04-07;2065;040.080206050932;30.000000;4500.000000;0.000000;004-040.080206050932;004;5.101     ;040.080206050932;I09720 URNA 040 SOMB. BORD. BIBLIA VARAO CANO.DOUR;1;URNAS                                   ;2;URNA STD                                ;2065;CONCEL - ASSISTENCIA FUNERAL E FUNERARIA;RIO GRANDE DA SERRA           ;SP;3544103;2025-04;Segunda-feira;2025-04 Abril
00076798;2025-04-07;203;040.080804050932;20.000000;5320.000000;0.000000;066-040.080804050932;066;5.101     ;040.080804050932;I09731 URNA 040 CAST. BORD. CRUZ E CRISTO VARAO   ;1;URNAS                                   ;2;URNA STD                                ;203;PREFEITURA DO MUNICIPIO DE OSASCO       ;OSASCO                        ;SP;3534401;2025-04;Segunda-feira;2025-04 Abril
00076804;2025-04-08;35;004.000017022705;15.000000;2160.000000;0.000000;030-004.000017022705;030;5.101     ;004.000017022705;I09888 URNA 004 0,60CM INFANTIL LISA BRANCO FOSCO ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;35;ORGANIZACAO SAO LAZARO DE LUTO LTDA ME  ;CUBATAO                       ;SP;3513504;2025-04;Terça-feira;2025-04 Abril
00076804;2025-04-08;35;004.010017026305;5.000000;1450.000000;0.000000;030-004.010017026305;030;5.101     ;004.010017026305;I10055 URNA 004  0,80CM                           ;1;URNAS                                   ;20;URNA 0.80 M SEXT.                       ;35;ORGANIZACAO SAO LAZARO DE LUTO LTDA ME  ;CUBATAO                       ;SP;3513504;2025-04;Terça-feira;2025-04 Abril
00076801;2025-04-08;151;004.080000010210;5.000000;1045.000000;0.000000;030-004.080000010210;030;5.101     ;004.080000010210;I09652 NATURAL SEM VISOR CAIXA E TAMPA C/FORRAÇAO ;1;URNAS                                   ;2;URNA STD                                ;151;FUNERARIA GULLO LTDA EPP                ;LIMEIRA                       ;SP;3526902;2025-04;Terça-feira;2025-04 Abril
00076802;2025-04-08;445;004.080002020411;30.000000;3522.600000;0.000000;004-004.080002020411;004;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;445;FUNESP SERVICO FUNERARIO E PLANO DE ASSI;PERUIBE                       ;SP;3537602;2025-04;Terça-feira;2025-04 Abril
00076802;2025-04-08;445;004.080003010211;30.000000;3120.900000;0.000000;004-004.080003010211;004;5.101     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;445;FUNESP SERVICO FUNERARIO E PLANO DE ASSI;PERUIBE                       ;SP;3537602;2025-04;Terça-feira;2025-04 Abril
00076805;2025-04-08;2364;004.080003010211;5.000000;1540.000000;0.000000;006-004.080003010211;006;5.101     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-04;Terça-feira;2025-04 Abril
00076804;2025-04-08;35;004.080009020210;1.000000;298.000000;0.000000;007-004.080009020210;007;5.101     ;004.080009020210;I09659 URNA 004 STD BRANCO LISO C/ VERNZ COM BABAD;1;URNAS                                   ;2;URNA STD                                ;35;ORGANIZACAO SAO LAZARO DE LUTO LTDA ME  ;CUBATAO                       ;SP;3513504;2025-04;Terça-feira;2025-04 Abril
00076804;2025-04-08;35;013.080109051028;1.000000;418.000000;0.000000;007-013.080109051028;007;5.101     ;013.080109051028;I09664 URNA 013 STD BRANCO LISO C/ VERNZ TNT + REN;1;URNAS                                   ;2;URNA STD                                ;35;ORGANIZACAO SAO LAZARO DE LUTO LTDA ME  ;CUBATAO                       ;SP;3513504;2025-04;Terça-feira;2025-04 Abril
00076801;2025-04-08;151;013.140102050729;3.000000;1494.000000;0.000000;030-013.140102050729;030;5.101     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;151;FUNERARIA GULLO LTDA EPP                ;LIMEIRA                       ;SP;3526902;2025-04;Terça-feira;2025-04 Abril
00076801;2025-04-08;151;020.080106051228;10.000000;3090.000000;0.000000;030-020.080106051228;030;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;151;FUNERARIA GULLO LTDA EPP                ;LIMEIRA                       ;SP;3526902;2025-04;Terça-feira;2025-04 Abril
00076807;2025-04-08;881;020.090104050729;3.000000;1185.000000;0.000000;063-020.090104050729;063;5.101     ;020.090104050729;I10180 URNA 020 CMP 2,10M CAST.VARAO C/PONTEIRA   ;1;URNAS                                   ;4;URNA 2.10 M                             ;881;JOAO CORREIA DA SILVA APIAI - ME        ;APIAI                         ;SP;3502705;2025-04;Terça-feira;2025-04 Abril
00076806;2025-04-08;2364;020.090104050733;1.000000;748.000000;0.000000;006-020.090104050733;006;5.101     ;020.090104050733;I09772 URNA 020 COMP 2,10M CAST. VARAO SUPOR.DOURA;1;URNAS                                   ;4;URNA 2.10 M                             ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-04;Terça-feira;2025-04 Abril
00076807;2025-04-08;881;020.100104050728;7.000000;2765.000000;0.000000;063-020.100104050728;063;5.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;881;JOAO CORREIA DA SILVA APIAI - ME        ;APIAI                         ;SP;3502705;2025-04;Terça-feira;2025-04 Abril
00076801;2025-04-08;151;020.100106051228;3.000000;1128.000000;0.000000;030-020.100106051228;030;5.101     ;020.100106051228;I09884 URNA 020 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;151;FUNERARIA GULLO LTDA EPP                ;LIMEIRA                       ;SP;3526902;2025-04;Terça-feira;2025-04 Abril
00076808;2025-04-08;33;040.082204055746;30.000000;13200.000000;0.000000;065-040.082204055746;065;5.101     ;040.082204055746;I10069 URNA 040 STD CASTANHO BORDADO TNT + RENDA +;1;URNAS                                   ;2;URNA STD                                ;33;SETEC SERVICOS TECNICOS GERAIS          ;CAMPINAS                      ;SP;3509502;2025-04;Terça-feira;2025-04 Abril
00076803;2025-04-08;138;040.082806057432;100.000000;55000.000000;0.000000;033-040.082806057432;033;5.101     ;040.082806057432;F00008 URNA 040 STD SOMBREADO TNT + RENDA + VISOR ;1;URNAS                                   ;2;URNA STD                                ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-04;Terça-feira;2025-04 Abril
00076808;2025-04-08;33;040.092204055733;8.000000;6400.000000;0.000000;065-040.092204055733;065;5.101     ;040.092204055733;I10109 URNA 040 2,10 M CASTANHO BORDADO TNT + REND;1;URNAS                                   ;4;URNA 2.10 M                             ;33;SETEC SERVICOS TECNICOS GERAIS          ;CAMPINAS                      ;SP;3509502;2025-04;Terça-feira;2025-04 Abril
00076805;2025-04-08;2364;040.100206050928;3.000000;2244.000000;0.000000;006-040.100206050928;006;5.101     ;040.100206050928;I10068 URNA 040 G SOMB. BIBLIA VARAO PONTEIRA DOUR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-04;Terça-feira;2025-04 Abril
00076808;2025-04-08;33;040.102204055746;4.000000;2000.000000;0.000000;065-040.102204055746;065;5.101     ;040.102204055746;I10070 URNA 040 GORDA NORMAL CASTANHO BORDADO TNT ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;33;SETEC SERVICOS TECNICOS GERAIS          ;CAMPINAS                      ;SP;3509502;2025-04;Terça-feira;2025-04 Abril
00076803;2025-04-08;138;040.102806057432;12.000000;10800.000000;0.000000;033-040.102806057432;033;5.101     ;040.102806057432;F00007 URNA 040 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-04;Terça-feira;2025-04 Abril
00076801;2025-04-08;151;050.182112075650;2.000000;1700.000000;0.000000;030-050.182112075650;030;5.101     ;050.182112075650;I10202 URNA 050 AMADEIRADO SOBRETAMPO 50C/ VICENZA;1;URNAS                                   ;14;URNA DEXTAVADA STD                      ;151;FUNERARIA GULLO LTDA EPP                ;LIMEIRA                       ;SP;3526902;2025-04;Terça-feira;2025-04 Abril
00076818;2025-04-09;1736;004.080002010211;20.000000;4840.000000;0.000000;021-004.080002010211;021;6.107     ;004.080002010211;I09538 URNA 002 ASSISTENCIAL C/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076818;2025-04-09;1736;013.080109051028;20.000000;7600.000000;0.000000;021-013.080109051028;021;6.107     ;013.080109051028;I09664 URNA 013 STD BRANCO LISO C/ VERNZ TNT + REN;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076818;2025-04-09;1736;020.080106050713;20.000000;5980.000000;0.000000;021-020.080106050713;021;6.107     ;020.080106050713;I09715 URNA 020 BORDADA SOMBREADA ALÇA FLORAL DORA;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076817;2025-04-09;4091;020.080106051228;10.000000;3366.000000;0.000000;009-020.080106051228;009;6.107     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;4091;ASSUNCAO REMOCOES E TRANSLADO LTDA      ;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076819;2025-04-09;1736;020.100104050728;20.000000;8380.000000;0.000000;021-020.100104050728;021;6.107     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076822;2025-04-09;1736;040.080206050913;25.000000;7850.000000;0.000000;021-040.080206050913;021;6.107     ;040.080206050913;I09722 URNA 040 SOMB. BORD. BIBLIA ALÇA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076822;2025-04-09;1736;040.080606051613;20.000000;6700.000000;0.000000;021-040.080606051613;021;6.107     ;040.080606051613;I09729 NÃO USAR, SERÁ INATIVADA                   ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076822;2025-04-09;1736;040.080806050913;25.000000;7850.000000;0.000000;021-040.080806050913;021;6.107     ;040.080806050913;I09733 URNA 040 SOMB. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076818;2025-04-09;1736;043.081804113832;10.000000;3460.000000;0.000000;021-043.081804113832;021;6.107     ;043.081804113832;I09781 URNA 042 CASTANHO SOBRETAMPO OVAL VARAO    ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076822;2025-04-09;1736;043.081804113832;10.000000;3460.000000;0.000000;021-043.081804113832;021;6.107     ;043.081804113832;I09781 URNA 042 CASTANHO SOBRETAMPO OVAL VARAO    ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2025-04;Quarta-feira;2025-04 Abril
00076809;2025-04-09;2160;004.080002010211;20.000000;2080.000000;0.000000;004-004.080002010211;004;5.101     ;004.080002010211;I09538 URNA 002 ASSISTENCIAL C/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;2160;FUNERARIA BOM JESUS ASSESSORIA FAMILIAR ;SANTA ISABEL                  ;SP;3546801;2025-04;Quarta-feira;2025-04 Abril
00076811;2025-04-09;4128;004.080002020411;5.000000;1426.550000;0.000000;009-004.080002020411;009;6.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;4128;TIAGO P. DOS REIS FUNERARIA LTDA        ;ITAGUAI                       ;RJ;3302007;2025-04;Quarta-feira;2025-04 Abril
00076812;2025-04-09;354;004.080002020411;50.000000;13035.000000;0.000000;014-004.080002020411;014;6.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;354;SERVICO FUNERARIO DE ITAIPAVA LTDA      ;PETROPOLIS                    ;RJ;3303906;2025-04;Quarta-feira;2025-04 Abril
00076820;2025-04-09;108;004.080003010211;60.000000;11460.000000;0.000000;067-004.080003010211;067;6.107     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;108;SEMUL-SERVICO MUN.FUNER.E DE ORGANIZACAO;VARGINHA                      ;MG;3170701;2025-04;Quarta-feira;2025-04 Abril
00076821;2025-04-09;108;004.080003010211;19.000000;3629.000000;0.000000;067-004.080003010211;067;6.107     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;108;SEMUL-SERVICO MUN.FUNER.E DE ORGANIZACAO;VARGINHA                      ;MG;3170701;2025-04;Quarta-feira;2025-04 Abril
00076813;2025-04-09;76;004.100002020410;5.000000;3003.000000;0.000000;014-004.100002020410;014;6.107     ;004.100002020410;I09555 CARNEIRINHO GORDA CASTANHO SEM VISOR 120KG ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;76;FUNERARIA OSWALDO CRUZ LTDA             ;PETROPOLIS                    ;RJ;3303906;2025-04;Quarta-feira;2025-04 Abril
